customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Monthly,Total,Cuentas_diarias,gasto_total_mensual
3192-NQECA,1,Male,0,1,0,68,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),110.0,7611.85,3.6666666666666665,111.93897058823529
3194-ORPIK,1,Female,0,1,1,50,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),84.4,4116.15,2.8133333333333335,82.323
3195-TQDZX,0,Male,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,20.25,61.45,0.675,20.483333333333334
3196-NVXLZ,0,Female,0,0,0,25,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,84.6,2088.05,2.82,83.522
3197-ARFOY,0,Female,1,0,0,19,1,0,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Mailed check,105.0,2007.25,3.5,105.64473684210526
3197-NNYNB,0,Male,0,0,0,65,1,1,Fiber optic,0,1,1,0,1,1,Two year,0,Credit card (automatic),105.1,6631.85,3.503333333333333,102.02846153846154
3198-VELRD,1,Female,0,1,1,3,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),84.75,264.85,2.825,88.28333333333335
3199-NPKCN,0,Female,0,1,0,67,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Electronic check,111.25,7511.65,3.7083333333333335,112.1141791044776
3199-XGZCY,0,Female,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.25,576.7,2.5083333333333333,72.0875
3200-MNQTF,0,Male,0,1,0,67,1,1,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),70.9,4677.1,2.3633333333333337,69.80746268656716
3205-MXZRA,0,Male,0,0,0,26,1,0,DSL,0,0,0,1,1,0,One year,0,Credit card (automatic),59.45,1507.0,1.9816666666666667,57.96153846153846
3207-OYBWH,1,Male,1,1,0,57,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),95.25,5427.05,3.175,95.21140350877194
3208-YPIOE,1,Male,0,0,0,39,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.25,3017.65,2.5083333333333333,77.37564102564103
3209-ZPKFI,0,Male,0,1,1,47,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,54.25,2538.2,1.8083333333333333,54.00425531914893
3211-AAPKX,0,Male,0,0,0,20,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Mailed check,98.55,2031.95,3.2849999999999997,101.5975
3211-ILJTT,1,Male,0,1,0,17,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),70.4,1214.05,2.3466666666666667,71.41470588235293
3212-KXOCR,0,Male,0,0,0,52,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),21.0,1107.2,0.7,21.292307692307695
3213-VVOLG,0,Male,0,1,1,0,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.35,0.0,0.8450000000000001,0.0
3214-IYUUQ,0,Female,0,1,0,61,1,0,Fiber optic,1,1,0,1,0,1,One year,0,Bank transfer (automatic),93.7,5860.7,3.1233333333333335,96.07704918032786
3217-FZDMN,1,Female,1,0,0,8,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),94.45,742.95,3.1483333333333334,92.86875
3219-JQRSL,0,Female,1,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.1,6352.4,2.9699999999999998,88.22777777777777
3221-CJMSG,0,Male,0,0,0,24,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),51.1,1269.6,1.7033333333333334,52.9
3223-DWFIO,0,Male,1,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.35,261.65,2.3116666666666665,65.4125
3223-WZWJM,1,Male,0,0,0,26,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,83.95,2254.2,2.7983333333333333,86.69999999999999
3224-DFQNQ,0,Female,0,1,0,66,1,1,Fiber optic,1,1,0,1,0,0,One year,0,Electronic check,89.0,5898.6,2.966666666666667,89.37272727272727
3227-WLKLI,0,Female,0,1,1,65,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),91.55,5963.95,3.0516666666666667,91.75307692307692
3229-USWAR,0,Female,0,0,0,34,1,0,DSL,1,0,1,1,1,1,One year,1,Bank transfer (automatic),79.95,2727.3,2.665,80.21470588235294
3230-IUALN,0,Female,0,1,1,45,1,0,DSL,1,0,1,1,1,1,Two year,1,Mailed check,81.0,3533.6,2.7,78.52444444444444
3230-JCNZS,0,Female,0,1,1,71,1,1,Fiber optic,1,1,1,0,1,0,Two year,1,Credit card (automatic),99.0,7061.65,3.3,99.45985915492957
3230-WYKIR,1,Male,0,0,0,18,1,1,DSL,0,0,1,1,1,1,One year,1,Credit card (automatic),82.0,1425.45,2.7333333333333334,79.19166666666666
3234-VKACU,0,Male,0,0,0,2,1,0,DSL,0,0,0,1,1,1,Month-to-month,0,Electronic check,70.3,132.4,2.3433333333333333,66.2
3235-ETOOB,1,Male,0,1,0,8,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,74.5,609.9,2.4833333333333334,76.2375
3237-AJGEH,1,Female,0,1,1,3,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,31.0,95.05,1.0333333333333334,31.683333333333334
3239-TPHPZ,0,Female,0,1,0,12,1,0,No,0,0,0,0,0,0,Two year,1,Electronic check,20.05,264.55,0.6683333333333333,22.045833333333334
3243-ZHOHY,0,Female,0,0,0,16,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.1,296.15,0.67,18.509375
3244-CQPHU,0,Female,1,0,0,72,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),110.1,7746.7,3.67,107.59305555555555
3244-DCJWY,1,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.25,70.25,2.341666666666667,70.25
3247-MHJKM,0,Male,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.2,20.2,0.6733333333333333,20.2
3247-ZVOUO,1,Male,1,1,0,10,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,85.55,851.75,2.8516666666666666,85.175
3249-VHRIP,0,Female,0,0,0,62,0,0,DSL,0,1,1,0,0,1,Two year,1,Credit card (automatic),43.6,2748.7,1.4533333333333334,44.33387096774193
3249-ZPQRG,1,Male,0,0,0,4,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,78.45,330.05,2.615,82.5125
3251-YMVWZ,0,Male,0,0,0,53,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),24.05,1301.9,0.8016666666666666,24.56415094339623
3253-HKOKL,0,Female,0,1,1,52,1,0,Fiber optic,1,0,1,0,1,1,One year,0,Electronic check,100.3,5244.45,3.3433333333333333,100.85480769230769
3254-YRILK,1,Male,1,0,0,19,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,88.2,1775.8,2.94,93.46315789473684
3255-GRXMG,0,Male,0,0,1,18,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),45.65,747.2,1.5216666666666667,41.51111111111111
3256-EZDBI,0,Male,1,1,0,51,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),29.45,1459.35,0.9816666666666667,28.61470588235294
3258-SANFR,0,Male,1,0,0,6,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),44.7,276.5,1.49,46.083333333333336
3258-SYSWS,0,Male,1,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),113.8,7845.8,3.7933333333333334,108.96944444444445
3258-ZKPAI,0,Male,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),116.6,8337.45,3.8866666666666663,115.79791666666668
3259-FDWOY,1,Male,0,1,1,71,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),106.0,7723.7,3.533333333333333,108.78450704225352
3259-KNMRR,0,Male,1,0,0,57,1,1,DSL,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),79.75,4438.2,2.658333333333333,77.86315789473684
3259-QMXUN,0,Male,0,1,0,58,1,1,DSL,1,1,1,0,1,1,Two year,1,Electronic check,86.1,4890.5,2.8699999999999997,84.31896551724138
3261-CQXOL,0,Female,0,1,1,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.45,1813.35,0.8483333333333333,25.54014084507042
3262-EIDHV,0,Female,0,1,1,72,1,1,DSL,1,0,1,1,1,1,Two year,0,Credit card (automatic),84.7,5893.9,2.8233333333333333,81.85972222222222
3266-FTKHB,0,Male,0,0,0,17,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.15,343.45,0.6383333333333333,20.20294117647059
3269-ATYWD,1,Male,1,0,0,39,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.65,3759.05,3.1883333333333335,96.38589743589743
3272-VUHPV,0,Female,0,1,1,8,1,0,DSL,0,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),56.3,401.5,1.8766666666666665,50.1875
3274-NSDWE,0,Female,0,0,0,68,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.6,1441.65,0.6533333333333334,21.20073529411765
3275-RHRNE,0,Male,0,1,1,28,0,0,DSL,0,1,1,1,1,1,One year,1,Credit card (automatic),60.0,1682.05,2.0,60.073214285714286
3276-HDUEG,1,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,75.05,75.05,2.5016666666666665,75.05
3278-FSIXX,0,Female,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.25,74.2,1.5083333333333333,37.1
3279-DYZQM,0,Male,0,1,1,71,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.45,1378.45,0.6483333333333333,19.414788732394367
3280-MRDOF,0,Male,1,0,0,30,1,1,DSL,0,0,1,1,1,0,Two year,1,Credit card (automatic),69.1,2093.9,2.3033333333333332,69.79666666666667
3280-NMUVX,0,Male,0,1,1,34,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.6,678.8,0.6533333333333334,19.96470588235294
3282-ZISZV,0,Male,0,0,1,32,1,1,DSL,0,1,1,1,1,1,One year,0,Credit card (automatic),83.7,2633.3,2.79,82.290625
3283-WCWXT,0,Male,0,1,1,6,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.4,153.3,0.8466666666666666,25.55
3284-SVCRO,0,Female,0,1,0,45,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.5,1121.05,0.85,24.912222222222223
3285-UCQVC,1,Female,0,0,0,37,0,0,DSL,0,0,0,1,0,0,Month-to-month,0,Credit card (automatic),28.6,973.55,0.9533333333333334,26.31216216216216
3292-PBZEJ,0,Male,1,0,0,11,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,111.4,1183.05,3.7133333333333334,107.55
3295-YVUSR,0,Male,1,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,72.6,154.3,2.42,77.15
3296-SILRA,1,Female,1,1,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,76.4,76.4,2.546666666666667,76.4
3298-QEICA,0,Female,0,1,1,23,0,0,DSL,1,0,0,1,0,0,Two year,0,Mailed check,34.6,813.45,1.1533333333333333,35.36739130434783
3301-LSLWQ,0,Female,0,0,0,29,1,1,DSL,1,0,0,0,0,1,Month-to-month,1,Electronic check,66.1,1912.15,2.203333333333333,65.93620689655172
3301-VKTGC,0,Male,0,1,1,68,1,1,Fiber optic,1,1,0,0,0,0,One year,1,Bank transfer (automatic),85.5,5696.6,2.85,83.77352941176471
3307-TLCUD,0,Male,0,1,0,17,0,0,DSL,1,0,1,0,0,0,Month-to-month,0,Mailed check,34.4,592.75,1.1466666666666667,34.86764705882353
3308-DGHKL,0,Male,0,0,0,69,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.3,1447.9,0.6433333333333333,20.984057971014494
3308-JSGML,0,Male,1,1,0,59,0,0,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),64.05,3886.85,2.135,65.87881355932203
3308-MHOOC,0,Male,0,0,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.2,19.2,0.64,19.2
3312-UUMZW,0,Male,0,1,0,32,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),98.85,3145.9,3.295,98.309375
3312-ZWLGF,0,Male,1,1,0,29,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,79.3,2414.55,2.643333333333333,83.26034482758621
3313-QKNKB,1,Male,0,1,0,59,1,1,Fiber optic,0,0,0,0,0,1,One year,0,Electronic check,85.55,5084.65,2.8516666666666666,86.18050847457627
3315-IKYZQ,0,Male,0,1,1,28,0,0,DSL,1,0,1,1,1,0,One year,0,Mailed check,50.8,1386.8,1.6933333333333331,49.528571428571425
3315-TOTBP,1,Male,0,0,0,15,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,76.0,1130.85,2.533333333333333,75.39
3316-UWXUY,0,Male,0,0,0,50,1,0,Fiber optic,1,1,0,1,0,1,Month-to-month,1,Credit card (automatic),93.5,4747.5,3.1166666666666667,94.95
3317-HRTNN,1,Female,1,0,0,5,0,0,DSL,0,0,0,0,1,1,Month-to-month,0,Electronic check,45.7,198.0,1.5233333333333334,39.6
3317-VLGQT,0,Female,0,1,0,14,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,78.1,1122.4,2.603333333333333,80.17142857142858
3318-ISQFQ,0,Female,0,0,0,20,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),19.5,413.0,0.65,20.65
3318-NMQXL,0,Male,0,0,0,3,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,92.0,266.8,3.066666666666667,88.93333333333334
3318-OSATS,1,Male,1,0,0,35,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.45,3474.05,3.1816666666666666,99.25857142857143
3319-DWOEP,1,Male,1,1,0,6,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,95.75,573.75,3.191666666666667,95.625
3320-VEOYC,0,Male,1,0,0,14,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.6,1273.3,3.1866666666666665,90.95
3323-CPBWR,0,Male,0,0,0,23,1,1,Fiber optic,0,0,1,1,1,0,Month-to-month,1,Credit card (automatic),96.9,2085.45,3.23,90.67173913043477
3324-OIRTO,0,Male,0,1,1,71,1,0,Fiber optic,1,1,1,0,1,1,One year,1,Bank transfer (automatic),104.65,7288.4,3.4883333333333337,102.65352112676055
3325-FUYCG,1,Male,0,1,1,28,1,1,Fiber optic,1,1,0,0,1,1,One year,0,Electronic check,106.1,2847.4,3.5366666666666666,101.69285714285715
3327-YBAKM,0,Female,0,1,0,64,1,0,Fiber optic,1,0,0,1,1,1,One year,1,Mailed check,96.9,6314.35,3.23,98.66171875
3329-WDIOK,1,Female,0,0,0,3,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,50.6,155.35,1.6866666666666668,51.78333333333333
3331-HQDTW,1,Female,0,0,0,34,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Mailed check,109.8,3587.25,3.6599999999999997,105.50735294117646
3334-CTHOL,1,Female,0,0,0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),49.95,49.95,1.665,49.95
3336-JORSO,1,Female,1,0,0,33,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,110.45,3655.45,3.6816666666666666,110.77121212121212
3338-CVVEH,0,Male,0,0,0,12,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,94.55,1173.55,3.1516666666666664,97.79583333333333
3339-EAQNV,0,Male,1,1,0,72,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Credit card (automatic),97.25,7133.1,3.2416666666666667,99.07083333333334
3340-QBBFM,0,Male,1,1,0,36,1,0,DSL,0,0,1,1,0,0,One year,0,Credit card (automatic),54.1,1992.85,1.8033333333333335,55.356944444444444
3345-JHUEO,0,Male,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,20.2,55.7,0.6733333333333333,13.925
3345-PBBFH,0,Male,0,1,0,8,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),49.55,393.45,1.6516666666666666,49.18125
3346-BRMIS,1,Female,1,1,0,18,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,48.35,810.7,1.6116666666666668,45.03888888888889
3347-YJZZE,0,Male,0,1,1,29,1,1,DSL,0,1,1,0,1,1,Month-to-month,0,Credit card (automatic),80.1,2211.8,2.67,76.26896551724138
3348-CFRNX,1,Female,0,1,0,28,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Mailed check,92.35,2602.9,3.078333333333333,92.96071428571429
3349-ANQNH,0,Female,1,0,0,59,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,99.5,5890.0,3.316666666666667,99.83050847457628
3351-NGXYI,0,Female,1,0,0,16,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,54.1,889.0,1.8033333333333335,55.5625
3351-NQLDI,1,Female,0,1,1,67,1,1,Fiber optic,1,0,0,1,0,1,One year,1,Credit card (automatic),94.35,6341.45,3.145,94.64850746268657
3352-ALMCK,0,Male,0,0,0,40,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Mailed check,102.65,4108.15,3.421666666666667,102.70374999999999
3352-RICWQ,0,Female,0,1,1,9,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.75,210.65,0.6583333333333333,23.405555555555555
3354-OADJP,0,Female,0,0,0,8,1,0,DSL,1,0,0,1,0,0,One year,0,Bank transfer (automatic),54.25,447.75,1.8083333333333333,55.96875
3359-DSRKA,0,Female,0,1,1,58,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.85,1158.85,0.6616666666666667,19.980172413793102
3363-DTIVD,0,Male,0,1,1,71,1,1,Fiber optic,1,0,1,0,1,1,Two year,0,Electronic check,105.55,7405.5,3.518333333333333,104.30281690140845
3363-EWLGO,0,Female,0,0,0,5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.95,109.6,0.6649999999999999,21.919999999999998
3365-SAIGS,0,Female,0,0,0,17,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,83.55,1329.15,2.7849999999999997,78.18529411764706
3370-GQEAL,0,Male,0,1,1,30,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,85.45,2509.95,2.8483333333333336,83.66499999999999
3370-HXOPH,0,Female,0,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,76.1,257.6,2.5366666666666666,85.86666666666667
3372-CDXFJ,0,Male,0,1,1,13,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),24.5,343.6,0.8166666666666667,26.430769230769233
3372-KWFBM,1,Male,1,0,0,16,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,86.6,1281.0,2.8866666666666663,80.0625
3373-DIUUN,0,Male,0,1,1,30,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,21.25,711.9,0.7083333333333334,23.73
3373-YZZYM,0,Male,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.2,19.2,0.64,19.2
3374-LXDEV,1,Female,0,0,0,13,1,1,Fiber optic,0,1,1,1,0,0,Month-to-month,0,Electronic check,89.4,1132.35,2.98,87.10384615384615
3374-PZLXD,0,Male,0,0,0,34,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.7,675.6,0.6566666666666666,19.870588235294118
3374-TTZTK,0,Male,0,1,0,52,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,106.3,5487.0,3.5433333333333334,105.51923076923077
3376-BMGFE,1,Female,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),70.9,273.0,2.3633333333333337,68.25
3378-AJRAO,0,Male,0,1,1,44,1,1,No,0,0,0,0,0,0,One year,0,Electronic check,24.85,1013.6,0.8283333333333334,23.036363636363635
3384-CTMSF,0,Male,0,1,0,47,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.1,5135.15,3.4699999999999998,109.25851063829786
3387-PLKUI,0,Female,0,1,1,13,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,18.8,251.25,0.6266666666666667,19.326923076923077
3387-VATUS,1,Male,0,0,0,5,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),94.85,462.8,3.1616666666666666,92.56
3389-KTRXV,0,Female,0,1,1,23,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,23.85,625.65,0.795,27.202173913043477
3389-YGYAI,1,Female,1,0,0,8,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.5,829.55,3.5166666666666666,103.69375
3391-JSQEW,0,Male,0,1,0,40,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,50.15,2058.5,1.6716666666666666,51.4625
3392-EHMNK,0,Female,0,1,1,67,1,1,Fiber optic,0,1,0,1,1,0,Two year,0,Credit card (automatic),94.1,6302.8,3.1366666666666663,94.07164179104478
3393-FMZPV,1,Female,0,0,0,25,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.25,2387.75,3.341666666666667,95.51
3396-DKDEL,0,Female,0,1,1,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),115.15,8250.0,3.8383333333333334,117.85714285714286
3397-AVTKU,0,Male,0,0,0,43,1,0,DSL,0,1,0,0,0,1,Two year,1,Electronic check,60.0,2548.55,2.0,59.268604651162796
3398-FSHON,1,Female,1,0,0,12,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,91.3,1094.5,3.0433333333333334,91.20833333333333
3398-GCPMU,0,Female,1,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),89.55,6448.85,2.985,89.56736111111111
3398-ZOUAA,1,Male,1,1,0,21,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.1,1474.75,2.3033333333333332,70.22619047619048
3399-BMLVW,0,Male,0,1,1,51,1,0,DSL,1,1,0,1,0,0,Two year,0,Credit card (automatic),60.5,3121.45,2.0166666666666666,61.20490196078431
3400-ESFUW,1,Male,0,1,1,55,1,0,DSL,1,1,0,1,0,0,Two year,0,Bank transfer (automatic),57.55,3046.4,1.9183333333333332,55.38909090909091
3401-URHDA,0,Male,0,0,0,51,1,1,DSL,1,0,0,1,0,0,One year,0,Credit card (automatic),59.9,3043.6,1.9966666666666666,59.67843137254902
3402-XRIUO,0,Female,1,1,0,22,1,1,DSL,1,1,0,1,0,0,Month-to-month,1,Mailed check,63.55,1381.8,2.118333333333333,62.809090909090905
3404-JNXAX,0,Female,0,1,1,51,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,80.75,4116.9,2.691666666666667,80.7235294117647
3407-JMJQQ,0,Female,0,1,1,71,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Bank transfer (automatic),109.0,7661.8,3.6333333333333333,107.91267605633803
3407-QGWLG,0,Male,0,0,1,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,20.05,75.45,0.6683333333333333,25.150000000000002
3410-MHHUM,0,Female,0,1,1,44,1,1,Fiber optic,0,1,1,0,0,1,One year,0,Electronic check,94.4,4295.35,3.146666666666667,97.62159090909091
3410-YOQBQ,0,Female,0,0,0,31,1,0,DSL,0,1,1,1,1,1,Two year,0,Mailed check,79.2,2497.2,2.64,80.55483870967741
3411-WLRSQ,0,Female,1,1,0,3,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),74.6,239.05,2.4866666666666664,79.68333333333334
3413-BMNZE,0,Male,1,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),45.25,45.25,1.5083333333333333,45.25
3413-CSSTH,0,Male,0,0,0,41,1,1,DSL,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),55.7,2237.55,1.8566666666666667,54.57439024390244
3413-DHLPB,0,Male,0,1,1,60,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Bank transfer (automatic),103.75,5969.95,3.4583333333333335,99.49916666666667
3415-TAILE,1,Female,0,1,1,2,1,0,DSL,0,0,0,0,1,1,Month-to-month,0,Mailed check,65.7,134.35,2.19,67.175
3417-TSCIC,0,Male,0,0,0,29,0,0,DSL,0,0,0,0,0,0,One year,1,Mailed check,24.85,788.05,0.8283333333333334,27.17413793103448
3419-SNJJD,1,Female,1,1,0,65,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,0,Bank transfer (automatic),105.25,6786.4,3.5083333333333333,104.40615384615384
3420-YJLQT,0,Female,0,0,0,2,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,79.55,151.75,2.6516666666666664,75.875
3420-ZDBMA,0,Male,1,0,0,5,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,71.45,371.6,2.381666666666667,74.32000000000001
3422-GALYP,0,Male,0,0,0,2,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,79.45,145.15,2.6483333333333334,72.575
3422-LYEPQ,1,Male,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.0,71.0,2.3666666666666667,71.0
3422-WJOYD,0,Male,0,1,0,28,1,0,DSL,1,0,0,1,0,0,One year,0,Mailed check,54.35,1426.45,1.8116666666666668,50.94464285714286
3423-HHXAO,0,Female,0,1,1,14,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.5,272.0,0.65,19.428571428571427
3424-NMNBO,1,Male,1,1,0,58,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,108.85,6287.25,3.628333333333333,108.40086206896552
3426-NIYYL,1,Male,0,0,0,15,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,51.55,765.5,1.7183333333333333,51.03333333333333
3427-GGZZI,0,Female,0,1,0,19,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,89.1,1620.8,2.9699999999999998,85.30526315789473
3428-MMGUB,0,Male,0,0,0,60,1,1,Fiber optic,0,0,1,0,1,0,Two year,1,Electronic check,89.55,5231.2,2.985,87.18666666666667
3428-XZMAZ,1,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.35,69.35,2.3116666666666665,69.35
3429-IFLEM,0,Female,0,0,0,71,1,0,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),77.35,5550.1,2.578333333333333,78.17042253521127
